CWNS_NUM,FACILITY_ID,STATE,CURRENT_DESIGN_FLOW,FUTURE_DESIGN_FLOW,FACILITY_NAME,FACILITY_TYPE,CITY,LATITUDE,LONGITUDE,PRIMARY_COUNTY,SECONDARY_COUNTY,PRIMARY_WATERSHED_HUC,PRIMARY_WATERSHED_NAME,SMALL_COMMUNITY_IND,AUTHORITY,PRES_EFFLUENT_TREATMENT_LEVEL,PROJ_EFFLUENT_TREATMENT_LEVEL
27005103001,1148325,MN,0.05,0.05,HANSKA WWTF,Collection: Separate Sewers,Hanska,44.1524,-94.4791,#N/A,#N/A,#N/A,#N/A,Y,"HANSKA, CITY OF",Secondary,Secondary
27005119001,1148329,MN,0.181,0.181,FINLAYSON WWTP,Treatment Plant,Finlayson,46.1873,-92.9078,#N/A,#N/A,#N/A,#N/A,Y,"FINLAYSON, CITY OF",Secondary,Secondary
27005401001,1148337,MN,0.062,0.062,FOUNTAIN WWTF,Treatment Plant,Fountain,43.73497151,-92.13969017,#N/A,#N/A,#N/A,#N/A,Y,"FOUNTAIN, CITY OF",Advanced,Advanced
27005702001,1148359,MN,0.919,0.919,SILVER BAY WWTP,Collection: Pump Stations,Silver Bay,47.29514522,-91.27000569,Lake,#N/A,04010102,Beaver-Lester,Y,"SILVER BAY, CITY OF",Advanced,Advanced
27009215001,1148466,MN,0.03,0.03,WINGER WWTP,Treatment Plant,Winger,47.52805857,-95.9887983,Polk,#N/A,09020301,Sandhill-Wilson,Y,"WINGER, CITY OF",Secondary,Secondary
27009220001,1148467,MN,0.186,0.186,BIRD ISLAND WWTP,Treatment Plant,Bird Island,44.7603,-94.9053,#N/A,#N/A,#N/A,#N/A,Y,"BIRD ISLAND, CITY OF",Secondary,Secondary
38000011001,1151266,ND,0.25,0.25,CASSELTON WASTEWATER,Collection: Separate Sewers,Casselton,46.90154,-97.21076,Cass,#N/A,09020205,Maple,Y,"CASSELTON, CITY OF",Secondary,Secondary
38000034001,1151287,ND,0.11,0.11,HEBRON WASTEWATER,Collection: Separate Sewers,Hebron,46.904808,-102.028679,Morton,#N/A,10130201,Knife,Y,"HEBRON, CITY OF",Secondary,Secondary
38000046001,1151299,ND,0.03,0.03,WILDROSE WASTEWATER,Treatment Plant,Wildrose,48.63185,-103.18259,#N/A,#N/A,#N/A,#N/A,Y,"WILDROSE, CITY OF",Secondary,Secondary
38000133001,1151380,ND,0.01,0.01,CARPIO WASTEWATER,Collection: Separate Sewers,Carpio,48.44397,-101.71495,Ward,#N/A,09010002,Des Lacs,Y,"CARPIO, CITY OF",Secondary,Secondary
38000195001,1151438,ND,0.02,0.02,GRENORA WASTEWATER,Collection: Separate Sewers,Grenora,48.61673,-103.9374,Williams,#N/A,10060007,Brush Lake Closed Basin,Y,"GRENORA, CITY OF",Secondary,Secondary
38000214001,1151455,ND,0.04,0.04,HOOPLE WASTEWATER,Treatment Plant,Hoople,48.541088,-97.642899,#N/A,#N/A,#N/A,#N/A,Y,"HOOPLE, CITY OF",Secondary,Secondary
38000253001,1151493,ND,0.03,0.03,MEDINA WASTEWATER,Treatment Plant,Medina,46.899326,-99.307976,Stutsman,#N/A,10130103,Apple,Y,"MEDINA, CITY OF",Secondary,Secondary
38000254001,1151494,ND,0.02,0.02,MEDORA WASTEWATER,Treatment Plant,Medora,46.9117,-103.5121,Billings,#N/A,10110203,Middle Little Missouri,Y,"MEDORA, CITY OF",Secondary,Secondary
37007602001,1153617,NC,0.48,0.48,Ramseur WWTP,Collection: Separate Sewers,Ramseur,35.7329,-79.6535,Randolph,#N/A,03030003,Deep,Y,"Ramseur, Town of",Secondary,Secondary
37007808001,1153638,NC,0.2,0.2,PARKTON WWTP,Collection: Separate Sewers,Parkton,34.882063,-78.999453,Robeson,#N/A,03040203,Lumber,N,Parkton WWTP,Advanced,Advanced
37009501001,1153784,NC,0.8,0.8,BLOWING ROCK WWTP,Treatment Plant,Blowing Rock,36.1409,-81.6698,Watauga,#N/A,05050001,Upper New,N,"BLOWING ROCK, TOWN OF",Secondary,Secondary
48007792001,1184273,TX,0.25,0.25,Far Hills CS - Kingston Cove WWTP,Collection: Separate Sewers,Willis,30.40395,-95.55353,#N/A,#N/A,#N/A,#N/A,N,FAR HILLS UD,Secondary,Secondary
56000021001,1194790,WY,0.11,0.11,MEDICINE BOW LAGOON,Collection: Separate Sewers,Medicine Bow,41.9073,-106.2069,#N/A,#N/A,#N/A,#N/A,N,"MEDICINE BOW, TOWN OF",Advanced,Advanced
56000035001,1194800,WY,0.14,0.14,BAGGS LAGOON,Treatment Plant,Baggs,41.0509,-107.6434,Carbon,#N/A,14050004,Muddy,N,"Baggs, Town of",Secondary,Secondary
42001006001,1195504,PA,15.2,15.2,Capital Region Water,Treatment Plant,Harrisburg,40.2391,-76.8561,Dauphin,#N/A,02050305,Lower Susquehanna-Swatara,N,Capital Region Water,Advanced,Advanced
42002017001,1195788,PA,8.9,8.9,GREATER HAZLETON STP,Treatment Plant,Hazleton,40.9708,-76.0231,Luzerne,#N/A,02050107,Upper Susquehanna-Lackawanna,N,GREATER HAZELTON JNT SEW AUTH,Secondary,Secondary
42005174001,1196666,PA,0.65,0.65,DERRY BOROUGH STP,Treatment Plant,Derry,40.333,-79.2992,#N/A,#N/A,#N/A,#N/A,N,DERRY BORO,Advanced,Advanced
42005428001,1196925,PA,1.11,1.11,FORD CITY STP,Collection: Combined Sewers,Ford City,40.7812,-79.5248,#N/A,#N/A,#N/A,#N/A,N,Ford City Municipal Sewage Disposal Authority WWTP,Secondary,Secondary
05000495001,1105280,AR,0.28,0.28,Foreman WWTP,Collection: Pump Stations,Foreman,33.717637,-94.382718,Little River,#N/A,11140109,Lower Little,Y,Foreman,Advanced,Advanced
05000514001,1105314,AR,0.412,0.412,Carlisle WWTP,Collection: Separate Sewers,Carlisle,34.770083,-91.753222,Lonoke,#N/A,08020402,Bayou Meto,Y,Carlisle,Secondary,Secondary
05000638001,1105438,AR,0.5,0.5,Des Arc WWTP,Treatment Plant,Des Arc,34.962472,-91.495444,Prairie,#N/A,08020301,Lower White-Bayou Des Arc,Y,Des Arc,Secondary,Secondary
13000080001,1109083,GA,0.09,0.09,Bowman Pond,Collection: Separate Sewers,Bowman,34.197833,-83.024694,#N/A,#N/A,#N/A,#N/A,N,City of Bowman,Secondary,Secondary
13000197001,1109215,GA,13.5,13.5,Brunswick-Glynn County Academy Creek WPCP,Treatment Plant,Brunswick,31.1675,-81.5032,Glynn,#N/A,03070203,Cumberland-St. Simons,N,"Glynn County, BGJWSC",Advanced,Advanced
13000222002,1109278,GA,9,12,Warner Robins Sandy Run Creek WPCP,Treatment Plant,Warner Robins,32.578624,-83.594865,#N/A,#N/A,#N/A,#N/A,N,Warner Robins,Advanced,Advanced
13000547001,1109346,GA,3,3,Cairo WPCP,Collection: Separate Sewers,Cairo,30.8687,-84.2163,Grady,#N/A,03120002,Upper Ochlockonee,N,City of Cairo,Advanced,Advanced
13000567001,1109366,GA,0.75,2.5,Cleveland WWTP,Treatment Plant,Cleveland,34.605567,-83.798015,White,#N/A,03130001,Upper Chattahoochee,N,Cleveland,Advanced,Advanced
13000626001,1109439,GA,2.225,2.225,Fort Valley WPCP,Treatment Plant,Fort Valley,32.560356,-83.874072,#N/A,#N/A,#N/A,#N/A,N,Fort Valley Utility Commission,Secondary,Secondary
13000804001,1109626,GA,0.663,0.663,Soperton WPCP,Treatment Plant,Soperton,32.364608,-82.597781,#N/A,#N/A,#N/A,#N/A,Y,Soperton,Advanced,Advanced
17000251001,1113528,IL,0.08,0.08,LENZBURG STP,Collection: Separate Sewers,Lenzburg,38.2917,-89.8233,#N/A,#N/A,#N/A,#N/A,N,"LENZBURG     ,VILLAGEOF",Secondary,Secondary
17000597001,1113876,IL,3.75,3.75,EFFINGHAM WWTP & COLLECTION SYSTEM,Collection: Combined Sewers,Effingham,39.1088,-88.5332,Effingham,#N/A,05120114,Little Wabash,N,"EFFINGHAM      ,CITYOF",Advanced,Advanced
17000721008,1114000,IL,2.3,4.2,"MWRDGC, LEMONT WRP",Treatment Plant,Lemont,41.6774,-88.0002,Cook,#N/A,07120004,Des Plaines,Y,MWRDGC,Secondary,Advanced
17001501001,1114095,IL,0.11,0.11,FARINA S.T.P,Collection: Separate Sewers,Farina,38.8317,-88.7729,#N/A,#N/A,#N/A,#N/A,N,"FARINA, VILLAGE OF",Advanced,Advanced
17006911001,1114288,IL,0.08,0.08,ALTONA STP,Collection: Separate Sewers,Altona,41.114602,-90.16325,#N/A,#N/A,#N/A,#N/A,Y,"ALTONA, VILLAGE OF",Secondary,Secondary
17007200001,1114306,IL,0.09,0.09,ALBERS STP,Treatment Plant,Albers,38.5435,-89.6102,#N/A,#N/A,#N/A,#N/A,N,"ALBERS, VILLAGE OF",Secondary,Advanced
17007712001,1114375,IL,0.1,0.1,DAKOTA STP,Treatment Plant,Dakota,42.38467,-89.51518,Stephenson,#N/A,07090003,Pecatonica,N,"DAKOTA STP, VILLAGE OF",Secondary,Secondary
17007813001,1114383,IL,0.132,0.132,"KIRKWOOD, STP",Treatment Plant,Kirkwood,40.8653,-90.7541,#N/A,#N/A,#N/A,#N/A,N,"KIRKWOOD, VILLAGE OF",Secondary,Secondary
18000328001,1120166,IN,24,24,TERRE HAUTE WWTP,Collection: Combined Sewers,Terre Haute,39.4289,-87.4319,Vigo,#N/A,05120111,Middle Wabash-Busseron,N,TERRE HAUTE BOARD OF PW & S,Advanced,Advanced
18002110001,1120270,IN,7,7,LAPORTE WWTP,Treatment Plant,La Porte,41.5855,-86.6803,La Porte,#N/A,07120001,Kankakee,N,"LAPORTE, CITY OF",Advanced,Advanced
18004874001,1120435,IN,1.8,1.8,LAGRANGE WWTP,Treatment Plant,Lagrange,41.6513,-85.4133,#N/A,#N/A,#N/A,#N/A,Y,"LA GRANGE, TOWN OF",Advanced,Advanced
19000050001,1123497,IA,0.032,0.032,AURORA STL,Collection: Separate Sewers,Aurora,42.6094,-91.7372,#N/A,#N/A,#N/A,#N/A,Y,AURORA CITY OF,Secondary,Secondary
19000259001,1123676,IA,0.626,0.626,EDDYVILLE WWTP,Collection: Separate Sewers,Eddyville,41.1392,-92.6175,Wapello,#N/A,07100009,Lower Des Moines,Y,"EDDYVILLE, CITY OF",Secondary,Advanced
19000403001,1123797,IA,0.39,0.39,IDA GROVE WWTP,Treatment Plant,Ida Grove,42.3469,-95.4828,#N/A,#N/A,#N/A,#N/A,Y,"IDA GROVE, CITY OF",Advanced,Advanced
19000432001,1123826,IA,0.03,0.03,KESWICK-RUSS,Treatment Plant,Keswick,41.467,-92.2391,#N/A,#N/A,#N/A,#N/A,N,"KESWICK, CITY OF",Secondary,Secondary
19000511001,1123900,IA,0.042,0.042,MCCAUSLAND WWTP,Treatment Plant,Mc Causland,41.7498,-90.4432,#N/A,#N/A,#N/A,#N/A,Y,"MCCAUSLAND, TOWN OF",Secondary,Secondary
22001430001,1168280,LA,3,3,WEST MONROE REG STP,Treatment Plant,West Monroe,32.4588,-92.1485,#N/A,#N/A,#N/A,#N/A,N,WEST MONROE CITY OF,Advanced,Advanced
49000152001,1170498,UT,0.2,0.2,LONG VALLEY SID,Collection: Separate Sewers,Hurricane,37.3178,-112.5964,Kane,#N/A,14010005,Colorado Headwaters-Plateau,Y,LONG VALLEY SID,Secondary,Secondary
49000179001,1170522,UT,0.13,0.13,MANILA,Treatment Plant,Manila,40.9881,-109.7219,Uintah,#N/A,14040106,Upper Green-Flaming Gorge Reservoir,Y,Town of Manila,Secondary,Secondary
40000115001,1172526,OK,8,8,EDMOND COFFEE CREEK WWT,Treatment Plant,Edmond,35.6738,-97.3852,#N/A,#N/A,#N/A,#N/A,N,EDMOND PWA,Advanced,Advanced
40000492001,1172724,OK,0.34,0.72,STIGLER MA WWT,Treatment Plant,Stigler,35.2661,-95.1462,Haskell,#N/A,11090204,Lower Canadian,Y,STIGLER MUNICIPAL AUTHORITY,Secondary,Advanced
40000495001,1172726,OK,0.032,0.032,DUSTIN PWA WWT,Collection: Separate Sewers,Dustin,35.2675,-96.0267,#N/A,#N/A,#N/A,#N/A,N,DUSTIN PUBLIC WORKS AUTHORITY,Secondary,Secondary
40000599001,1172781,OK,0.65,0.65,PURCELL WWT,Collection: Separate Sewers,Purcell,34.9957,-97.3533,#N/A,#N/A,#N/A,#N/A,Y,"PURCELL, CITY OF",Secondary,Secondary
40000650001,1172804,OK,0.065,0.065,BOYNTON PWA WWT,Treatment Plant,Boynton,35.65231,-95.644698,Muskogee,#N/A,11110101,Polecat-Snake,N,BOYNTON PUBLIC WORKS AUTHORITY,Secondary,Secondary
40000669001,1172816,OK,0.039,0.039,LENAPAH PWA WWT,Treatment Plant,Lenapah,36.8475,-95.6272,Nowata,#N/A,11070103,Middle Verdigris,N,LENAPAH PWA,Secondary,Secondary
06001082001,1175233,CA,1.4,1.4,HEALDSBURG WWTF,Treatment Plant,Healdsburg,38.5824,-122.8695,Sonoma,#N/A,18010110,Russian,N,"HEALDSBURG, CITY OF",Advanced,Advanced
06002033001,1175290,CA,15.4,15.4,NAPA SANIT. DIST WWRF,Treatment Plant,Napa,38.2356096,-122.2843624,Napa,#N/A,18050002,San Pablo Bay,N,Napa Sanitation District,Secondary,Secondary
06003053001,1175421,CA,1,1,MONTECITO WWTF,Collection: Separate Sewers,Santa Barbara,34.4208504,-119.650533,Santa Barbara,#N/A,18060013,Santa Barbara Coastal,Y,Montecito Sanitary District,Secondary,Secondary
06003060001,1175427,CA,9,9,South County Regional Wastewater Treatment and Reclamation Facility,Treatment Plant,Gilroy,36.9890709,-121.5344416,Santa Clara,#N/A,18060002,Pajaro,N,South County Regional Wastewater Authority,Advanced,Advanced
06005074001,1175592,CA,0.06,0.06,Snelling WWTF,Collection: Separate Sewers,Snelling,37.5194,-120.4522,#N/A,#N/A,#N/A,#N/A,N,Snelling Community Services District,Secondary,Secondary
06005780001,1175851,CA,0.1,0.07,BIEBER WWTF,Collection: Separate Sewers,Bieber,41.121754,-121.142184,Lassen,#N/A,18020002,Upper Pit,Y,Lassen Co. Waterworks District #1,Secondary,Secondary
06007019001,1175928,CA,0.375,0.375,WESTMORLAND WWTF,Collection: Separate Sewers,Westmorland,33.0323,-115.6301,#N/A,#N/A,#N/A,#N/A,Y,"Westmorland, City of",Advanced,Advanced
06007041001,1175940,CA,0.08,0.08,RIPLEY WWTF,Collection: Separate Sewers,Palo Verde,33.9781,-117.3739,#N/A,#N/A,#N/A,#N/A,N,RIVERSIDE CO SER AREA 62,Secondary,Secondary
46000105001,1179203,SD,9.8,14.1,Rapid City ,Collection: Separate Sewers,Rapid City,44.0235,-103.0962,Pennington,#N/A,10120110,Rapid,N,"RAPID CITY, CITY OF",Advanced,Advanced
48002141001,1183164,TX,0.2,0.2,Knox City WWTP,Collection: Separate Sewers,Knox City,33.4238,-99.823,#N/A,#N/A,#N/A,#N/A,N,CITY OF KNOX CITY,Secondary,Secondary
48003011003,1183176,TX,2.5,2.5,South WWTP - Copperas Cove,Collection: Separate Sewers,Copperas Cove,31.1209,-97.9033,#N/A,#N/A,#N/A,#N/A,N,CITY OF COPPERAS COVE,Secondary,Secondary
48003056001,1183215,TX,0.378,0.378,Itasca WWTP,Collection: Separate Sewers,Itasca,32.1599,-97.1504,#N/A,#N/A,#N/A,#N/A,N,CITY OF ITASCA,Secondary,Secondary
48003081001,1183231,TX,0.7,0.7,North Plant - Giddings,Treatment Plant,Giddings,30.1946,-96.9508,#N/A,#N/A,#N/A,#N/A,N,CITY OF GIDDINGS,Secondary,Secondary
48003083001,1183234,TX,0.12,0.12,Gorman WWTP,Collection: Separate Sewers,Gorman,32.2018,-98.6842,#N/A,#N/A,#N/A,#N/A,N,CITY OF GORMAN,Secondary,Secondary
48005002001,1183563,TX,0.9,0.9,Hooks WWTP,Collection: Separate Sewers,Hooks,33.4774,-94.2529,#N/A,#N/A,#N/A,#N/A,N,CITY OF HOOKS,Secondary,Secondary
48005056001,1183609,TX,0.1,0.1,Como WWTP,Collection: Separate Sewers,Como,33.0544,-95.4826,#N/A,#N/A,#N/A,#N/A,N,CITY OF COMO,Secondary,Secondary
48005080002,1183630,TX,0.26,0.26,Jim's Bayou WWTP,Treatment Plant,Linden,32.994472,-94.375611,#N/A,#N/A,#N/A,#N/A,N,CITY OF LINDEN,Secondary,Secondary
48006009004,1183679,TX,0.099,0.099,Walnut Cove WWTP,Collection: Separate Sewers,Willis,30.454953,-95.540253,#N/A,#N/A,#N/A,#N/A,N,WALNUT COVE WSC,Secondary,Secondary
48006044001,1183707,TX,0.2,0.25,HEMPHILL STP,Treatment Plant,Hemphill,31.3715,-93.7907,#N/A,#N/A,#N/A,#N/A,N,HEMPHILL,Secondary,Secondary
48007006001,1183775,TX,4,4,CLUTE WWTP,Collection: Separate Sewers,Clute,29.0155,-95.3907,#N/A,#N/A,#N/A,#N/A,N,CITY OF CLUTE,Secondary,Secondary
48007056001,1183876,TX,2,2,West University Place WWTP,Collection: Separate Sewers,Houston,29.6967,-95.421,#N/A,#N/A,#N/A,#N/A,N,CITY OF WEST UNIVERSITY PLACE,Secondary,Secondary
48007136001,1183950,TX,0.15,0.15,Quail Forest WWTP,Treatment Plant,Houston,29.9877,-95.628,#N/A,#N/A,#N/A,#N/A,N,GRANT ROAD PUD,Secondary,Secondary
48007208001,1184001,TX,0.69,0.69,Cypress Hill WWTP,Collection: Separate Sewers,Cypress,29.9813,-95.7008,#N/A,#N/A,#N/A,#N/A,N,CYPRESS HILL MUD 1,Secondary,Secondary
48007773001,1184264,TX,0.4,0.4,Autumn Meadow Lane WWTP,Treatment Plant,Houston,29.9204,-95.5791,#N/A,#N/A,#N/A,#N/A,N,WHITE OAK BEND MUD,Secondary,Secondary
48007814001,1184283,TX,0.15,0.15,La Salle Crossing WWTP,Treatment Plant,Conroe,30.3499,-95.5463,#N/A,#N/A,#N/A,#N/A,N,MONTGOMERY COUNTY MUD NO. 42,Secondary,Secondary
51000013013,1192597,VA,2,2.62,CONAWAY WWTP & INTERCEPTOR SYS,Collection: Separate Sewers,Vansant,37.177061,-82.138221,Buchanan,#N/A,05070202,Upper Levisa,N,Buchanan County PSA,Advanced,Advanced
51000059001,1192649,VA,1.6,1.6,LURAY S T P,Treatment Plant,Luray,38.684558,-78.458819,#N/A,#N/A,#N/A,#N/A,Y,Town of Luray,Advanced,Advanced
51000299002,1192923,VA,0.08,0.08,MADISON REGIONAL STP,Collection: Pump Stations,Madison,38.38787,-78.24016,Madison,#N/A,02080103,Rapidan-Upper Rappahannock,N,Rapidan Service Authority,Secondary,Secondary
42005124001,1196621,PA,2.01,2.01,DUQUESNE STP,Treatment Plant,Duquesne,40.37273,-79.8468,Allegheny,#N/A,05020005,Lower Monongahela,N,DUQUESNE SAN AUTH,Secondary,Secondary
55001560001,1206227,WI,0.192,0.192,ELK MOUND WWTP,Treatment Plant,Elk Mound,44.870139,-91.693333,Dunn,#N/A,07050005,Lower Chippewa,Y,ELK MOUND VILLAGE,Secondary,Secondary
55003656001,1206528,WI,0.487,0.8,PADDOCK LAKE STP,Collection: Separate Sewers,Salem,42.5808,-88.0928,#N/A,#N/A,#N/A,#N/A,Y,"PADDOCK LAKE, VILLAGE OF",Advanced,Advanced
55004550001,1206637,WI,0.375,0.375,SPOONER WWTP,Treatment Plant,Spooner,45.8153,-91.9111,#N/A,#N/A,#N/A,#N/A,Y,"SPOONER, CITY OF",Secondary,Secondary
55009502001,1206860,WI,0.163,0.163,MADELINE SD - STP,Collection: Separate Sewers,La Pointe,46.790572,-90.755356,#N/A,#N/A,#N/A,#N/A,Y,Madeline Sanitary District,Secondary,Advanced
24000013001,1214176,MD,20,20,SOD RUN WWTP,Treatment Plant,Aberdeen,39.427061,-76.219862,Harford,#N/A,02060003,Gunpowder-Patapsco,N,HARFORD COUNTY DEPT.OF PUB.WKS,Advanced,Advanced
24000023001,1214243,MD,0.1,0.1,CECILTON WWTP,Treatment Plant,Cecilton,39.4092,-75.8651,Cecil,#N/A,02060002,Chester-Sassafras,N,TOWN OF CECILTON,Secondary,Advanced
24000098001,1214428,MD,0.2,0.2,BETTERTON WWTP,Collection: Separate Sewers,Betterton,39.3672,-76.0587,#N/A,#N/A,#N/A,#N/A,N,"BETTERTON, TOWN OF",Advanced,Advanced
36003111001,1220544,NY,0.12,0.12,Jeffersonville (V) - Jefferson. STP,Treatment Plant,Jeffersonville,41.765472,-74.941972,#N/A,#N/A,#N/A,#N/A,Y,"JEFFERSONVILLE, VILLAGE OF",Secondary,Secondary
53001385001,1180955,WA,2.24,2.24,WASHOUGAL S/T FACILITY,Biosolids Handling Facility,Washougal,45.5707,-122.3276,Clark,#N/A,17080001,Lower Columbia-Sandy,N,WASHOUGAL CITY OF,Secondary,Secondary
53001760001,1181001,WA,0.018,0.018,FARMINGTON STP,Treatment Plant,Farmington,47.08,-117.041,#N/A,#N/A,#N/A,#N/A,Y,FARMINGTON CITY OF,Secondary,Secondary
53002365001,1181058,WA,0.03,0.03,STEPTOE SEWER DISTRICT 1,Treatment Plant,Steptoe,47.000549,-117.355461,#N/A,#N/A,#N/A,#N/A,Y,Steptoe Sewer District,Primary,Primary
48002002001,1183106,TX,0.75,0.75,Olmito WWTP,Treatment Plant,Olmito,26.0455,-97.506,#N/A,#N/A,#N/A,#N/A,N,OLMITO WSC,Secondary,Secondary
48004122001,1183431,TX,166,191,Village Creek Water Reuse Facility,Treatment Plant,Arlington,32.779848,-97.143936,Tarrant,#N/A,12030102,Lower West Fork Trinity,N,Fort Worth,Advanced,Advanced
48004219002,1183473,TX,0.224,0.224,South Plant - Nocona,Collection: Separate Sewers,Nocona,33.7751,-97.7217,#N/A,#N/A,#N/A,#N/A,N,CITY OF NOCONA,Secondary,Secondary
48005062001,1183613,TX,0.048,0.048,Dodd City WWTP,Collection: Separate Sewers,Dodd City,33.569658,-96.068895,#N/A,#N/A,#N/A,#N/A,N,CITY OF DODD CITY,Secondary,Secondary
48005101001,1183649,TX,0.3,0.3,Van WWTP,Collection: Separate Sewers,Van,32.5092,-95.632,#N/A,#N/A,#N/A,#N/A,N,CITY OF VAN,Secondary,Secondary
48007012002,1183782,TX,3.1,8.53,Longwood WWTP,Treatment Plant,Pearland,29.5569,-95.2164,Galveston,#N/A,12040204,West Galveston Bay,N,PEARLAND,Secondary,Secondary
48007039076,1183846,TX,13.34,13.34,Beltway Regional WWTP,Collection: Separate Sewers,Houston,29.7077,-95.5671,Harris,#N/A,12040104,Buffalo-San Jacinto,N,Houston,Secondary,Secondary
48007039091,1183856,TX,18,18,Upper Brays Regional WWTP,Collection: Separate Sewers,Houston,29.71676,-95.5922,Harris,#N/A,12040104,Buffalo-San Jacinto,N,Houston,Secondary,Secondary
48007049001,1183870,TX,6,6,Seabrook WWTP,Collection: Separate Sewers,Seabrook,29.5653,-95.0194,#N/A,#N/A,#N/A,#N/A,N,CITY OF SEABROOK,Secondary,Secondary
48007052001,1183873,TX,0.21,0.247,Southside Place WWTP,Treatment Plant,Houston,29.7044,-95.4333,#N/A,#N/A,#N/A,#N/A,N,SOUTHSIDE PLACE,Secondary,Secondary
48007105001,1183926,TX,0.84,0.84,Eastex Freeway WWTP,Collection: Separate Sewers,Houston,29.8992,-95.3219,#N/A,#N/A,#N/A,#N/A,N,HARRIS COUNTY WCID NO. 74,Secondary,Secondary
48007126001,1183941,TX,0.175,0.38,Pin Oak Village WWTP,Collection: Separate Sewers,Houston,29.7574,-95.8188,#N/A,#N/A,#N/A,#N/A,N,FORT BEND COUNTY MUD #37,Secondary,Secondary
48007707001,1184228,TX,1.5,1.5,Mill Ridge WWTP,Collection: Separate Sewers,Houston,29.639,-95.4442,#N/A,#N/A,#N/A,#N/A,N,NORTHWEST HARRIS CO. MUD NO. 9,Secondary,Secondary
48007828001,1184290,TX,0.084,0.084,Splendora WWTP,Collection: Separate Sewers,Splendora,30.2366,-95.1599,#N/A,#N/A,#N/A,#N/A,N,CITY OF SPLENDORA WWTF,Secondary,Secondary
48007847001,1184301,TX,1.1,0.518,North Spring WWTP,Treatment Plant,Spring,30.0627,-95.378,#N/A,#N/A,#N/A,#N/A,N,HARRIS COUNTY MUD NO. 82,Secondary,Secondary
48008029001,1184375,TX,9.87,9.87,San Marcos  WWTP,Collection: Separate Sewers,San Marcos,29.86615,-97.925294,#N/A,#N/A,#N/A,#N/A,N,CITY OF SAN MARCOS,Secondary,Secondary
08000186001,1066979,CO,2,2,"Trinidad, City of",Collection: Separate Sewers,Trinidad,37.1875,-104.492222,Las Animas,#N/A,11020010,Purgatoire,N,"GMS, Inc. Consulting Engineers",Advanced,Advanced
08000235001,1067025,CO,0.081,0.081,STRATTON WWTP,Collection: Separate Sewers,Stratton,39.3056,-102.5933,Kit Carson,#N/A,10250003,South Fork Republican,N,"STRATTON, TOWN OF",Secondary,Secondary
04002501002,1069612,AZ,0.007,0.007,Seligman WWTF,Collection: Separate Sewers,Prescott,35.2475,-112.6258,#N/A,#N/A,#N/A,#N/A,N,YAVAPAI CSD,Secondary,Secondary
34001030001,1073301,NJ,85,85,Joint Meeting of Essex & Union - CSO/STP,Treatment Plant,Elizabeth,40.64039588,-74.20184723,Union,#N/A,02030104,Sandy Hook-Staten Island,N,Joint Meeting of Essex and Union Counties,Advanced,Advanced
12000065002,1078188,FL,5,5,Clearwater East WRF,Treatment Plant,Clearwater,27.960556,-82.706389,Pinellas,#N/A,03100207,Crystal-Pithlachascotee,N,"CLEARWATER,CITY OF",Advanced,Advanced
12000098001,1078235,FL,5.5,5.5,BCUD/SOUTH CENTRAL Regional WWTF,Water Reuse,Melbourne,28.2294,-80.7486,Brevard,#N/A,03080101,Upper St. Johns,N,Brevard County,Advanced,Advanced
12000237001,1078379,FL,0.33,0.33,BOWLING GREEN STP,Collection: Separate Sewers,Bowling Green,27.6278,-81.8164,#N/A,#N/A,#N/A,#N/A,N,City of Bowling Green,Advanced,Advanced
12000244001,1078384,FL,1.5,1.5,SEBRING Cemetery Road WWTP,Collection: Separate Sewers,Sebring,27.5078,-81.4206,Highlands,#N/A,03090101,Kissimmee,N,Sebring,Advanced,Advanced
39000100001,1080523,OH,0.43,0.43,Commercial Point WWTP & Sewers,Collection: Separate Sewers,Commercial Point,39.7747,-83.0078,#N/A,#N/A,#N/A,#N/A,Y,"COMMERCIAL POINT, VILLAGE",Advanced,Advanced
39000108001,1080530,OH,0.1,0.1,Kirkersville WWTP & Sewer System,Treatment Plant,Kirkersville,39.9609,-82.5894,Licking,#N/A,05040006,Licking,Y,VILLAGE OF KIRKERSVILLE,Secondary,Secondary
39000286001,1080700,OH,0.16,0.16,Pioneer WWTP & Sewer System,Treatment Plant,Pioneer,41.679,-84.5595,#N/A,#N/A,#N/A,#N/A,Y,VILLAGE OF PIONEER,Secondary,Secondary
39002961001,1081056,OH,0.5,0.5,Garrettsville WWTP & Sewer System,Collection: Separate Sewers,Garrettsville,41.2839,-81.089,#N/A,#N/A,#N/A,#N/A,Y,VILLAGE OF GARRETTSVILLE,Advanced,Advanced
39002969005,1081062,OH,0.08,0.08,Geauga Co Russell Park WWTP,Treatment Plant,Chagrin Falls,41.4698,-81.35062,#N/A,#N/A,#N/A,#N/A,Y,Geauga County Department of Water Resources,Advanced,Advanced
39006553001,1081459,OH,0.08,0.08,Perry Co Crown Wehrle Estates WWTP,Collection: Separate Sewers,Thornville,39.7739,-82.1029,#N/A,#N/A,#N/A,#N/A,N,PERRY COUNTY COMMISSIONERS,Advanced,Advanced
39006867001,1081496,OH,0.5,0.5,Put-in-Bay WWTP & Sewer System,Collection: Separate Sewers,Put In Bay,41.650081,-82.818616,Ottawa,#N/A,04100010,Cedar-Portage,Y,Village of Put-in-Bay,Secondary,Secondary
